tasks,utilization,gpu
57,0.01681749999999978,49
57,0.05703999999999933,50
57,0.05703999999999932,51
57,0.03588249999999956,52
57,0.0076724999999999,53
57,0.0076724999999999,54
57,0.05486999999999929,55
57,0.05455999999999929,56
57,0.0313099999999996,57
57,0.008059999999999902,58
57,0.007749999999999899,59
57,0.01456999999999981,60
57,0.013717499999999822,61
57,0.018289999999999765,62
57,0.021079999999999797,63
57,0.020459999999999732,64
57,0.006199999999999927,65
57,0.005889999999999931,66
57,0.03068999999999961,67
57,0.05517999999999931,68
57,0.0551799999999993,69
57,0.01673999999999979,70
57,0.016429999999999785,71
57,0.005889999999999931,72
57,0.005579999999999927,73
57,0.00929999999999989,74
57,0.00929999999999988,75
57,0.022319999999999722,76
57,0.021699999999999726,77
57,0.021079999999999738,78
57,0.020459999999999742,79
57,0.00464999999999994,80
57,0.004339999999999944,81
57,0.00681999999999995,82
57,0.006819999999999955,83
57,0.007439999999999911,84
57,0.007439999999999911,85
57,0.02045999999999975,86
57,0.019839999999999754,87
57,0.04339999999999945,88
57,0.04277999999999946,89
57,0.08617999999999894,90
57,0.0858699999999989,91
57,0.006819999999999919,92
57,0.006199999999999919,93
57,0.05393999999999932,94
57,0.05362999999999932,95
57,0.00619999999999995,96
57,0.0058899999999999465,97
57,0.006819999999999919,98
57,0.006819999999999911,99
57,0.009299999999999886,100
57,0.008679999999999887,101
57,0.027279999999999652,102
57,0.026659999999999667,103
57,0.0071299999999999385,104
57,0.006819999999999935,105
57,0.02169999999999973,106
57,0.021699999999999716,107
57,0.02138999999999973,108
57,0.02107999999999974,109
57,0.017669999999999842,110
57,0.017359999999999782,111
57,0.01735999999999979,112
57,0.01673999999999979,113
57,0.014259999999999936,114
57,0.01363999999999994,115
57,0.01673999999999984,116
57,0.01611999999999985,117
57,0.0024799999999999996,118
57,0.002479999999999999,119
57,0.004339999999999944,120
57,0.004339999999999944,121
57,0.0034099999999999634,122
57,0.0030999999999999596,123
57,0.004339999999999983,124
57,0.004029999999999979,125
57,0.0037199999999999837,126
57,0.0034099999999999873,127
